axcov,l2,l3,radcov,meancov,covfa,covpl,lesld,sxx,syy,szz,sxy,sxz,syz
1161.308792,343.739988,84.984230,214.362109,530.011003,0.801505,0.766702,916.000000,350.059478,981.875252,258.098280,-73.469647,-18.787059,393.243406
