axcov,l2,l3,radcov,meancov,covfa,covpl,lesld,sxx,syy,szz,sxy,sxz,syz
1424.915051,227.882488,45.551827,136.717158,566.116455,0.898942,0.933800,404.000000,245.893098,1144.737163,307.719105,-146.859513,-118.541305,523.245234
