axcov,l2,l3,radcov,meancov,covfa,covpl,lesld,sxx,syy,szz,sxy,sxz,syz
2052.583713,352.129538,72.649225,212.389382,825.787492,0.890686,0.924020,1269.000000,350.446049,1527.674553,599.241874,-104.729933,-11.495801,867.317473
