axcov,l2,l3,radcov,meancov,covfa,covpl,lesld,sxx,syy,szz,sxy,sxz,syz
805.030129,389.094606,90.164615,239.629610,428.096450,0.691971,0.278905,6954.000000,403.211923,770.762510,110.314917,73.411197,21.438048,116.353144
