lesid,axcov,l2,l3,radcov,meancov,covfa,covpl,lesvol,sxx,syy,szz,sxy,sxz,syz,neurax,nxnorm,cmx,cmy,cmz
1.0,0.285714,0.285714,0.285714,0.285714,0.285714,0.0,,8.0,0.285714,0.285714,0.285714,0.0,0.0,0.0,21.249006748719193,0.35072084149270116,-14.827358987875591,-29.595413811280963,-22.423299947285187
2.0,0.285714,0.285714,0.285714,0.285714,0.285714,0.0,,8.0,0.285714,0.285714,0.285714,0.0,0.0,0.0,10.613712188191062,0.17518230917913763,-13.827358987875591,-9.595413811280963,9.576700052714813
3.0,0.8,0.3,0.0,0.15,0.366667,0.819288,0.41691,6.0,0.0,0.8,0.3,0.0,0.0,0.0,19.382013458281687,0.3199055913670482,-13.327358987875591,-34.09541381128096,-20.423299947285187
4.0,0.333333,0.333333,0.0,0.166667,0.222222,0.707107,-1.0,4.0,0.0,0.333333,0.333333,0.0,0.0,0.0,27.324177505563885,0.45099324599842466,-13.327358987875591,-17.595413811280963,-28.423299947285187
5.0,2.028658,1.223012,0.25402,0.738516,1.168563,0.646013,-0.158603,38.0,1.223329,2.026316,0.256046,-0.042674,-0.042674,-0.014225,27.467301455097225,0.453355547098504,-10.748411619454536,-1.069098021807278,-28.396984157811517
6.0,0.5,0.0,0.0,0.0,0.166667,1.0,1.0,2.0,0.0,0.5,0.0,0.0,0.0,0.0,4.553513141590831,0.07515701696800822,-5.327358987875591,35.40458618871904,4.076700052714813
7.0,11.750345,0.602538,0.264057,0.433298,4.205647,0.961941,0.996984,61.0,11.370492,0.603279,0.643169,0.10847,2.051093,0.009563,5.819868881617207,0.09605857514544791,2.885755766222772,35.0193402870797,5.994732839600061
8.0,1.245009,0.648594,0.244492,0.446543,0.712698,0.611803,0.325526,21.0,1.233333,0.647619,0.257143,-0.033333,0.1,0.028571,14.114290513785578,0.23296034043406308,9.339307678791073,35.952205236338074,-13.49472851871377
9.0,0.5,0.0,0.0,0.0,0.166667,1.0,1.0,2.0,0.0,0.5,0.0,0.0,0.0,0.0,12.410586743955124,0.20484022983900005,20.67264101212441,0.40458618871903695,14.076700052714813
10.0,2.422074,1.765686,0.964692,1.365189,1.717484,0.40149,-0.170829,89.0,2.360827,1.114913,1.676711,0.251915,0.039326,0.280005,4.229972119697293,0.06981688127141855,37.48162977616935,-20.556087968584336,-1.2491426439144107
11.0,38.264375,0.640627,0.251029,0.445828,13.052011,0.988228,0.999642,114.0,0.252135,37.991306,0.912591,0.040832,0.016923,-3.193448,7.058732886123447,0.1165063744846634,37.16386908229985,9.518621276438338,9.988980754469196
12.0,0.727273,0.272727,0.272727,0.272727,0.424242,0.552158,1.0,12.0,0.727273,0.272727,0.272727,0.0,0.0,0.0,0.4932089450399557,0.008140552557665649,52.67264101212441,33.40458618871904,4.576700052714813
13.0,3.08836,0.540211,0.0,0.270106,1.209524,0.911194,0.880677,15.0,0.0,3.028571,0.6,0.0,0.0,-0.385714,9.460042656650838,0.15614066861254192,55.67264101212441,-0.8954138112809602,13.876700052714824
14.0,0.5,0.0,0.0,0.0,0.166667,1.0,1.0,2.0,0.5,0.0,0.0,0.0,0.0,0.0,6.3736310442120425,0.10519857561458915,58.17264101212441,-50.09541381128096,11.076700052714813
15.0,1.285714,0.685714,0.685714,0.685714,0.885714,0.372572,1.0,36.0,1.285714,0.685714,0.685714,0.0,0.0,0.0,4.951431672752563,0.0817247744046232,65.17264101212442,44.90458618871904,0.07670005271481273
16.0,0.285714,0.285714,0.285714,0.285714,0.285714,0.0,,8.0,0.285714,0.285714,0.285714,0.0,0.0,0.0,9.37141639135193,0.15467786714085138,75.17264101212442,-27.595413811280963,-3.4232999472851873
17.0,0.333333,0.333333,0.0,0.166667,0.222222,0.707107,-1.0,4.0,0.333333,0.333333,0.0,0.0,0.0,0.0,6.982747565552244,0.11525221536621749,77.17264101212442,3.404586188719037,13.076700052714813
18.0,0.5,0.0,0.0,0.0,0.166667,1.0,1.0,2.0,0.0,0.0,0.5,0.0,0.0,0.0,7.787527103620476,0.12853532832039877,85.67264101212442,-8.095413811280963,14.576700052714813
19.0,2.063828,0.979386,0.532896,0.756141,1.192037,0.58133,0.650543,44.0,1.073996,1.917019,0.585095,-0.298097,0.07611,-0.266913,38.56911328760942,0.636594078387831,88.30900464848804,-6.709050174917323,-31.71875449273972
20.0,4.073389,2.191679,0.252816,1.222248,2.172628,0.714269,-0.025907,73.0,2.538052,0.253044,3.726788,0.020358,0.729262,0.018836,32.870898899730506,0.5425434449273673,90.02880539568605,-26.574865866075484,-25.827409536326286
