axcov,l2,l3,radcov,meancov,covfa,covpl,lesld,sxx,syy,szz,sxy,sxz,syz
520.526258,289.570703,104.154909,196.862806,304.750623,0.597509,0.188062,562.000000,335.146266,454.074613,125.030991,90.824398,16.120987,85.116347
