axcov,l2,l3,radcov,meancov,covfa,covpl,lesld,sxx,syy,szz,sxy,sxz,syz,neurax,nxnorm,cmx,cmy,cmz
325.492239,166.738884,43.592429,105.165657,178.607851,0.664617,0.216658,598.0,204.595085,278.646928,52.581539,67.917578,-6.293852,-45.135659,2.5071596909260077,0.04338861917635588,9.273248959360942,30.018250282716977,-5.221277158874898
