axcov,l2,l3,radcov,meancov,covfa,covpl,lesld,sxx,syy,szz,sxy,sxz,syz
658.243551,265.220437,152.498891,208.859664,358.654293,0.633539,0.801067,1529.000000,478.549711,366.777227,230.635942,147.387154,147.354810,107.891707
