axcov,l2,l3,radcov,meancov,covfa,covpl,lesld,sxx,syy,szz,sxy,sxz,syz
658.384157,267.057911,36.529421,151.793666,320.657163,0.765381,0.430084,394.875571,363.570770,561.611000,36.789719,168.829695,2.551043,-8.943520
