axcov,l2,l3,radcov,meancov,covfa,covpl,lesld,sxx,syy,szz,sxy,sxz,syz
1314.332452,235.084194,135.870938,185.477566,561.762528,0.843552,0.974143,1007.000000,269.436284,1175.851428,239.999872,-191.015675,-85.568259,316.824103
