axcov,l2,l3,radcov,meancov,covfa,covpl,lesld,sxx,syy,szz,sxy,sxz,syz,neurax,nxnorm,cmx,cmy,cmz
256.041155,173.410853,97.800957,135.605905,175.750988,0.422664,0.076751,376.0,184.270071,190.525277,152.457617,-13.634156,-47.326809,58.494979,12.222308244556844,0.24168080761800326,1.5987393969801929,-2.512731463334333,11.966301603976234
